기간,자치구,동,합계,,,자영업주 및 무급가족,,상용근로자,,임시 및 일용근로자,,기타 종사자,
기간,자치구,동,사업체수,총종사자수,여성종사자수,소계,여성종사자수,소계,여성종사자수,소계,여성종사자수,소계,여성종사자수
2014,관악구,소계,"26,396","112,223","54,045","27,413","11,721","59,279","28,748","19,518","9,939","6,013","3,637"
2014,관악구,보라매동,"1,409","6,374","3,164","1,327",600,"3,945","1,879",757,539,345,146
2014,관악구,청림동,426,"1,016",568,468,225,407,264,65,42,76,37
2014,관악구,행운동,"1,432","5,896","3,162","1,551",726,"3,032","1,615","1,026",594,287,227
2014,관악구,낙성대동,"1,269","8,248","3,794","1,204",530,"5,529","2,458","1,044",503,471,303
2014,관악구,중앙동,"1,436","5,445","2,533","1,417",425,"2,338","1,358",708,440,982,310
2014,관악구,인헌동,"1,102","4,425","2,387","1,177",524,"2,524","1,432",623,375,101,56
2014,관악구,남현동,902,"5,656","2,622",805,363,"3,855","1,654",671,335,325,270
2014,관악구,서원동,"1,323","7,099","3,885","1,301",572,"3,601","1,987","1,738",981,459,345
2014,관악구,신원동,851,"2,253","1,200","1,012",466,742,431,265,151,234,152
2014,관악구,서림동,863,"2,630","1,053",934,361,"1,277",477,336,165,83,50
2014,관악구,신사동,"1,425","4,487","2,321","1,675",763,"1,875",939,659,388,278,231
2014,관악구,신림동,"1,709","5,630","2,860","1,844",893,"2,356","1,166","1,170",655,260,146
2014,관악구,난향동,391,"2,075","1,066",409,153,"1,476",803,190,110,-,-
2014,관악구,조원동,"2,086","6,668","3,065","2,220",880,"2,965","1,236","1,137",671,346,278
2014,관악구,대학동,"1,662","12,397","5,495","1,721",764,"8,087","3,365","2,429","1,287",160,79
2014,관악구,은천동,"1,639","7,260","3,462","1,594",670,"3,390","1,628","1,778",781,498,383
2014,관악구,성현동,845,"2,520","1,403",876,343,"1,267",823,343,210,34,27
2014,관악구,청룡동,"1,974","11,363","4,547","1,926",889,"5,625","2,407","3,331",940,481,311
2014,관악구,난곡동,949,"2,320","1,186","1,062",392,924,553,282,197,52,44
2014,관악구,삼성동,"1,077","2,380","1,221","1,133",460,"1,004",619,175,84,68,58
2014,관악구,미성동,"1,626","6,081","3,051","1,757",722,"3,060","1,654",791,491,473,184
2014,서초구,소계,"45,932","390,662","153,297","32,456","14,011","300,511","117,805","46,106","16,009","11,589","5,472"
2014,서초구,서초1동,"3,524","29,187","10,742","2,194",817,"21,952","8,430","4,058","1,151",983,344
2014,서초구,서초2동,"4,516","46,577","16,619","2,448","1,058","39,484","13,388","2,845","1,245","1,800",928
2014,서초구,서초3동,"7,274","69,214","27,824","4,446","1,545","56,556","23,200","5,513","1,946","2,699","1,133"
2014,서초구,서초4동,"2,936","25,476","11,763","2,199",846,"19,970","9,192","2,669","1,430",638,295
2014,서초구,잠원동,"2,311","16,048","7,139","1,685",748,"12,543","5,260","1,500",918,320,213
2014,서초구,반포본동,664,"2,312","1,261",676,402,"1,274",607,293,203,69,49
2014,서초구,반포1동,"1,638","9,097","4,040","1,339",632,"6,516","2,756",760,445,482,207
2014,서초구,반포2동,449,"2,246","1,144",384,206,"1,820",918,42,20,-,-
2014,서초구,반포3동,958,"6,528","3,603",817,417,"5,012","2,701",528,341,171,144
2014,서초구,반포4동,"3,596","27,920","14,222","3,238","1,832","20,588","10,218","3,726","2,036",368,136
2014,서초구,방배본동,"1,631","10,715","5,404","1,382",638,"7,423","3,330","1,719","1,307",191,129
2014,서초구,방배1동,"1,730","12,716","4,640","1,315",573,"7,960","3,457","3,292",512,149,98
2014,서초구,방배2동,"1,924","17,830","6,213","1,486",633,"10,127","3,900","4,143",574,"2,074","1,106"
2014,서초구,방배3동,"1,181","11,263","3,752",848,379,"8,161","2,856","2,100",470,154,47
2014,서초구,방배4동,"2,338","14,451","5,992","1,776",762,"10,431","4,613","1,829",392,415,225
2014,서초구,양재1동,"3,481","36,069","11,741","2,189",902,"26,295","9,277","6,980","1,277",605,285
2014,서초구,양재2동,"5,271","47,268","15,342","3,491","1,413","39,579","12,277","3,738","1,524",460,128
2014,서초구,내곡동,510,"5,745","1,856",543,208,"4,820","1,425",371,218,11,5
2014,강남구,소계,"70,262","645,060","275,755","45,779","19,556","515,919","218,470","57,234","24,973","26,128","12,756"
2014,강남구,신사동,"4,750","28,891","15,174","3,572","1,576","21,514","11,378","2,967","1,679",838,541
2014,강남구,논현1동,"5,569","39,621","17,508","3,543","1,451","32,928","14,523","2,197","1,081",953,453
2014,강남구,논현2동,"5,735","58,376","24,060","3,305","1,330","47,994","20,146","5,984","1,829","1,093",755
2014,강남구,삼성1동,"3,816","56,222","21,914","1,883",882,"49,511","18,766","3,728","1,927","1,100",339
2014,강남구,삼성2동,"3,574","33,171","13,410","2,099",915,"26,191","10,059","2,688","1,320","2,193","1,116"
2014,강남구,대치1동,990,"6,993","3,827",871,425,"4,235","2,401",764,423,"1,123",578
2014,강남구,대치4동,"3,478","28,568","11,919","2,588","1,154","21,621","8,029","2,478","1,574","1,881","1,162"
2014,강남구,역삼1동,"14,218","147,358","59,842","7,818","3,056","118,620","47,494","11,934","5,268","8,986","4,024"
2014,강남구,역삼2동,"3,433","35,014","14,489","2,031",921,"27,036","11,022","4,197","1,653","1,750",893
2014,강남구,도곡1동,"1,619","15,962","6,546","1,065",438,"13,171","5,474","1,466",479,260,155
2014,강남구,도곡2동,"1,940","21,387","8,207","1,184",577,"17,257","6,563","2,693",874,253,193
2014,강남구,개포1동,487,"1,749",600,506,215,"1,130",354,87,12,26,19
2014,강남구,개포4동,"2,626","12,107","3,937","1,897",637,"8,211","2,801","1,864",456,135,43
2014,강남구,일원본동,463,"8,417","5,779",443,222,"7,745","5,406",218,145,11,6
2014,강남구,일원1동,"1,744","5,578","2,037","1,668",392,"3,082","1,318",625,214,203,113
2014,강남구,일원2동,595,"5,397","2,065",468,213,"4,098","1,315",672,438,159,99
2014,강남구,수서동,"1,484","16,742","6,261",841,324,"14,738","5,470",717,391,446,76
2014,강남구,세곡동,595,"3,340","1,276",523,196,"2,250",884,295,166,272,30
2014,강남구,압구정동,"4,230","31,628","17,064","3,156","1,499","24,715","13,450","2,776","1,737",981,378
2014,강남구,청담동,"4,481","38,369","18,865","3,083","1,541","29,376","14,749","4,829","1,820","1,081",755
2014,강남구,대치2동,"3,467","46,484","18,875","2,310","1,171","38,294","15,597","3,753","1,276","2,127",831
2014,강남구,개포2동,968,"3,686","2,100",925,421,"2,202","1,271",302,211,257,197
2014,송파구,소계,"44,301","263,841","107,066","37,836","15,956","186,910","73,813","32,354","12,988","6,741","4,309"
2014,송파구,풍납1동,780,"2,858","1,576",766,319,"1,790",994,155,119,147,144
2014,송파구,풍납2동,"1,193","14,741","8,971","1,099",473,"12,680","8,052",806,427,156,19
2014,송파구,거여1동,854,"2,711","1,302",849,321,"1,410",681,333,232,119,68
2014,송파구,거여2동,"1,222","4,344","2,056","1,246",481,"2,551","1,188",342,211,205,176
2014,송파구,마천1동,977,"2,155","1,008","1,042",415,838,412,191,122,84,59
2014,송파구,마천2동,"1,347","4,552","2,082","1,525",676,"2,633","1,151",376,252,18,3
2014,송파구,방이1동,"1,334","9,314","3,730","1,228",567,"6,128","2,449","1,668",517,290,197
2014,송파구,방이2동,"2,938","19,010","6,929","2,400","1,030","14,493","5,068","1,708",617,409,214
2014,송파구,오륜동,526,"4,272","1,965",411,245,"3,230","1,358",608,341,23,21
2014,송파구,오금동,"3,144","15,858","6,121","2,877",854,"11,335","4,528","1,383",536,263,203
2014,송파구,송파1동,"2,515","11,693","4,418","2,213",798,"5,861","2,460","3,245",930,374,230
2014,송파구,송파2동,930,"4,917","2,038",900,435,"3,367","1,324",518,203,132,76
2014,송파구,석촌동,"2,725","14,740","5,533","2,554","1,138","9,311","3,477","2,379",600,496,318
2014,송파구,삼전동,"2,011","10,526","3,633","1,825",790,"6,303","2,299","2,266",441,132,103
2014,송파구,가락본동,"3,547","27,317","10,252","2,540","1,066","21,334","7,854","2,783",889,660,443
2014,송파구,가락1동,"3,174","11,147","3,348","1,646",676,"8,881","2,486",610,186,10,-
2014,송파구,가락2동,"1,848","9,289","4,114","1,531",674,"6,824","2,935",837,437,97,68
2014,송파구,문정1동,"1,430","6,905","2,608","1,138",491,"4,654","1,680",934,347,179,90
2014,송파구,문정2동,"2,321","11,342","4,061","1,731",722,"8,287","2,662","1,179",634,145,43
2014,송파구,장지동,"1,496","11,576","3,657","1,263",477,"9,576","2,764",672,380,65,36
2014,송파구,잠실본동,"2,997","16,789","6,663","2,900","1,263","10,883","4,205","2,568",933,438,262
2014,송파구,잠실4동,498,"1,858","1,134",499,257,"1,077",665,244,181,38,31
2014,송파구,잠실6동,"2,126","31,733","11,631","1,593",628,"24,816","8,300","3,193","1,280","2,131","1,423"
2014,송파구,잠실7동,192,961,546,184,106,631,364,125,70,21,6
2014,송파구,잠실2동,777,"3,907","2,169",656,363,"2,660","1,420",505,329,86,57
2014,송파구,잠실3동,"1,399","9,326","5,521","1,220",691,"5,357","3,037","2,726","1,774",23,19
2014,강동구,소계,"30,481","139,346","63,587","30,990","12,761","81,763","36,084","19,170","9,094","7,423","5,648"
2014,강동구,강일동,814,"16,663","3,874",737,287,"13,306","2,870","2,201",429,419,288
2014,강동구,상일동,"1,252","5,661","2,864","1,257",434,"3,487","1,875",704,424,213,131
2014,강동구,명일1동,"1,693","5,847","3,353","1,834",885,"2,923","1,754",921,619,169,95
2014,강동구,명일2동,"1,272","4,817","2,749","1,284",651,"2,266","1,264",868,571,399,263
2014,강동구,고덕1동,591,"2,121","1,049",631,267,"1,107",619,349,136,34,27
2014,강동구,고덕2동,"1,929","3,491","1,078","1,949",309,"1,306",652,188,87,48,30
2014,강동구,암사2동,812,"4,176","2,374",862,376,"2,182","1,249","1,052",678,80,71
2014,강동구,암사3동,604,"2,033","1,016",609,237,"1,156",618,219,124,49,37
2014,강동구,천호1동,"1,558","5,121","2,587","1,622",618,"2,380","1,297",889,478,230,194
2014,강동구,천호3동,"1,852","7,352","3,336","1,921",848,"4,076","1,676",925,455,430,357
2014,강동구,성내1동,"2,197","15,914","6,479","1,857",734,"10,229","4,155","2,993","1,052",835,538
2014,강동구,성내2동,"2,003","7,415","3,793","2,043",891,"3,423","1,544",967,477,982,881
2014,강동구,성내3동,"2,394","10,167","4,780","2,520","1,112","5,849","2,628","1,244",666,554,374
2014,강동구,둔촌1동,430,"1,379",623,450,223,822,336,54,41,53,23
2014,강동구,둔촌2동,"1,639","8,993","4,485","1,648",692,"6,572","3,303",475,279,298,211
2014,강동구,암사1동,"1,933","5,286","2,454","2,103",859,"2,110","1,031","1,020",533,53,31
2014,강동구,천호2동,"3,629","14,302","7,486","3,704","1,676","8,166","4,249","1,744","1,002",688,559
2014,강동구,길동,"3,879","18,608","9,207","3,959","1,662","10,403","4,964","2,357","1,043","1,889","1,538"
2015,합계,합계,"820,658","5,108,828","2,221,109","759,049","313,489","3,469,071","1,468,408","660,249","310,040","220,459","129,172"
2015,종로구,소계,"40,871","269,106","116,340","39,512","16,288","197,053","81,748","24,784","13,661","7,757","4,643"
2015,종로구,사직동,"3,551","51,425","21,644","2,104","1,026","44,472","18,097","3,578","1,830","1,271",691
2015,종로구,삼청동,738,"4,736","2,362",615,347,"3,550","1,625",539,373,32,17
2015,종로구,부암동,540,"3,635","1,921",506,244,"2,257","1,183",841,484,31,10
2015,종로구,평창동,665,"3,059","1,621",614,317,"2,054","1,075",250,159,141,70
2015,종로구,무악동,581,"1,510",706,572,137,716,451,118,61,104,57
2015,종로구,교남동,320,"3,158","1,816",275,116,"2,724","1,625",130,65,29,10
2015,종로구,가회동,755,"12,215","3,411",648,363,"10,911","2,582",597,441,59,25
2015,종로구,종로1.2.3.4가동,"16,072","110,407","45,435","15,302","6,043","82,139","32,544","9,648","4,890","3,318","1,958"
2015,종로구,종로5·6가동,"7,726","25,723","9,520","8,301","3,269","15,096","5,102","1,772",886,554,263
2015,종로구,이화동,"1,338","18,241","10,552","1,097",494,"14,416","8,285","2,345","1,593",383,180
2015,종로구,창신1동,"2,288","7,073","3,642","2,757","1,083","3,098","1,807",828,458,390,294
2015,종로구,창신2동,844,"2,155","1,166","1,058",455,754,466,220,150,123,95
2015,종로구,창신3동,261,808,366,274,104,451,205,73,49,10,8
2015,종로구,숭인1동,522,"1,595",839,572,237,750,425,159,125,114,52
2015,종로구,숭인2동,"1,873","7,424","3,821","2,171",818,"3,488","1,857",932,481,833,665
2015,종로구,청운효자동,"1,007","6,275","2,712",916,466,"4,522","1,736",727,431,110,79
2015,종로구,혜화동,"1,790","9,667","4,806","1,730",769,"5,655","2,683","2,027","1,185",255,169
2015,중구,소계,"66,190","423,808","189,471","66,834","30,227","302,674","126,456","38,282","22,694","16,018","10,094"
2015,중구,소공동,"4,208","72,671","30,735","2,570","1,178","62,242","25,302","4,794","2,514","3,065","1,741"
2015,중구,회현동,"10,216","53,872","24,602","11,297","6,457","36,641","14,096","3,977","2,577","1,957","1,472"
2015,중구,명동,"6,881","122,217","54,380","4,473","1,884","103,717","43,996","10,047","6,147","3,980","2,353"
2015,중구,필동,"3,326","26,810","11,824","2,644",868,"18,910","7,944","3,864","1,842","1,392","1,170"
2015,중구,장충동,908,"9,553","3,859",712,296,"7,465","2,978","1,198",512,178,73
2015,중구,광희동,"9,459","39,381","17,781","10,962","4,769","23,095","9,668","3,723","2,303","1,601","1,041"
2015,중구,을지로동,"10,028","30,478","10,726","10,716","3,127","16,206","5,874","1,830",741,"1,726",984
2015,중구,신당5동,"1,346","3,957","2,018","1,585",698,"1,649",869,642,396,81,55
2015,중구,황학동,"2,038","7,077","3,152","2,567","1,070","3,811","1,668",526,324,173,90
2015,중구,중림동,"1,058","7,419","3,369",936,379,"5,045","2,161",817,402,621,427
2015,중구,신당동,"12,641","29,091","16,695","14,567","7,972","9,557","4,993","4,617","3,571",350,159
2015,중구,다산동,"1,430","9,640","5,002","1,230",476,"7,111","3,728","1,063",678,236,120
2015,중구,약수동,906,"3,524","1,796",852,400,"2,203","1,108",330,200,139,88
2015,중구,청구동,813,"4,296","1,679",754,289,"2,839",978,574,317,129,95
2015,중구,동화동,932,"3,822","1,853",969,364,"2,183","1,093",280,170,390,226
2015,용산구,소계,"21,178","133,446","57,159","18,494","7,827","93,726","38,088","16,182","8,164","5,044","3,080"
2015,용산구,후암동,858,"5,134","2,794",909,405,"3,431","1,987",723,373,71,29
2015,용산구,용산2가동,614,"3,132","1,438",632,246,"2,051",919,438,264,11,9
2015,용산구,남영동,"1,706","16,467","6,843","1,416",672,"11,600","4,222","1,921",902,"1,530","1,047"
2015,용산구,원효로2동,"1,127","8,176","2,740",864,304,"5,978","1,732",567,274,767,430
2015,용산구,효창동,479,"2,582","1,067",384,151,"1,654",799,469,83,75,34
2015,용산구,용문동,656,"1,763",858,721,336,820,389,176,107,46,26
2015,용산구,이촌1동,836,"4,069","2,231",776,423,"2,622","1,397",475,326,196,85
2015,용산구,이촌2동,350,823,257,352,105,404,133,50,16,17,3
2015,용산구,이태원1동,"1,716","8,014","3,745","1,707",850,"4,665","2,041","1,545",790,97,64
2015,용산구,이태원2동,788,"3,340","1,343",760,310,"2,121",839,432,180,27,14
2015,용산구,서빙고동,413,"4,337","1,552",335,135,"3,231","1,183",603,163,168,71
2015,용산구,보광동,803,"2,068",931,880,393,826,345,309,170,53,23
2015,용산구,청파동,"1,890","9,173","4,718","2,105",950,"5,064","2,453","1,824","1,236",180,79
2015,용산구,원효로1동,"1,917","11,433","3,954","1,531",586,"8,201","2,454","1,134",638,567,276
2015,용산구,한강로동,"4,943","36,080","14,809","3,537","1,225","28,182","11,281","3,671","1,794",690,509
2015,용산구,한남동,"2,082","16,855","7,879","1,585",736,"12,876","5,914","1,845",848,549,381
2015,성동구,소계,"26,130","162,019","64,776","23,301","8,798","115,093","44,548","17,503","8,285","6,122","3,145"
2015,성동구,왕십리2동,760,"2,371","1,323",827,346,"1,038",611,320,205,186,161
2015,성동구,마장동,"3,248","12,544","4,174","3,122","1,045","8,201","2,599","1,064",459,157,71
2015,성동구,사근동,"1,092","11,115","5,261","1,013",433,"6,960","3,388","3,018","1,388",124,52
2015,성동구,행당1동,"1,399","8,665","4,238","1,302",588,"5,437","2,578","1,699",978,227,94
2015,성동구,행당2동,565,"1,917","1,173",575,280,"1,051",715,258,154,33,24
2015,성동구,응봉동,378,"1,008",472,393,155,488,269,124,47,3,1
2015,성동구,금호1가동,541,"1,943","1,003",557,220,870,483,411,240,105,60
2015,성동구,금호4가동,618,"1,887","1,027",705,326,875,516,220,114,87,71
2015,성동구,성수1가1동,"1,486","6,747","2,423","1,365",427,"4,382","1,663",590,248,410,85
2015,성동구,성수1가2동,"2,128","16,991","6,516","1,594",562,"13,666","5,169","1,436",673,295,112
2015,성동구,성수2가1동,"2,568","18,130","6,534","2,181",772,"13,502","4,584","1,262",621,"1,185",557
2015,성동구,성수2가3동,"4,918","44,795","15,593","3,400","1,026","37,373","12,973","2,945","1,256","1,077",338
2015,성동구,송정동,702,"2,650","1,002",714,229,"1,668",674,193,70,75,29
2015,성동구,용답동,"2,108","15,296","5,654","1,869",671,"11,407","3,995","1,537",661,483,327
2015,성동구,왕십리도선동,"1,848","10,617","5,412","1,832",791,"5,472","2,804","1,807",773,"1,506","1,044"
2015,성동구,금호2.3가동,975,"2,528","1,412","1,114",554,"1,072",618,253,178,89,62
2015,성동구,옥수동,796,"2,815","1,559",738,373,"1,631",909,366,220,80,57
2015,광진구,소계,"24,531","123,689","54,410","24,815","10,414","70,717","30,171","22,919","10,419","5,238","3,406"
2015,광진구,화양동,"2,379","14,521","7,048","2,595","1,084","7,873","3,871","3,827","2,001",226,92
